Trace1,
Freq,,Amp,,
          1173396520,Hz,              -41.27, dBm,
          1178729686,Hz,              -41.36, dBm,
          1184062852,Hz,              -42.01, dBm,
          1189396018,Hz,              -42.89, dBm,
          1194729184,Hz,              -43.68, dBm,
          1200062350,Hz,              -44.20, dBm,
          1205395516,Hz,              -45.11, dBm,
          1210728682,Hz,              -45.42, dBm,
          1216061848,Hz,              -45.27, dBm,
          1221395014,Hz,              -45.65, dBm,
          1226728180,Hz,              -45.97, dBm,
          1232061346,Hz,              -45.75, dBm,
          1237394512,Hz,              -45.54, dBm,
          1242727678,Hz,              -44.79, dBm,
          1248060844,Hz,              -44.27, dBm,
          1253394010,Hz,              -42.58, dBm,
          1258727176,Hz,              -41.94, dBm,
          1264060342,Hz,              -41.25, dBm,
          1269393508,Hz,              -40.05, dBm,
          1274726674,Hz,              -39.63, dBm,
          1280059840,Hz,              -39.83, dBm,
          1285393006,Hz,              -39.38, dBm,
          1290726172,Hz,              -39.14, dBm,
          1296059338,Hz,              -39.28, dBm,
          1301392504,Hz,              -39.84, dBm,
          1306725670,Hz,              -39.69, dBm,
          1312058836,Hz,              -39.49, dBm,
          1317392002,Hz,              -39.42, dBm,
          1322725168,Hz,              -39.50, dBm,
          1328058334,Hz,              -38.68, dBm,
          1333391500,Hz,              -38.25, dBm,
          1338724666,Hz,              -38.33, dBm,
          1344057832,Hz,              -37.46, dBm,
          1349390998,Hz,              -37.08, dBm,
          1354724164,Hz,              -37.17, dBm,
          1360057330,Hz,              -36.94, dBm,
          1365390496,Hz,              -36.55, dBm,
          1370723662,Hz,              -36.31, dBm,
          1376056828,Hz,              -36.47, dBm,
          1381389994,Hz,              -36.18, dBm,
          1386723160,Hz,              -35.74, dBm,
          1392056326,Hz,              -35.83, dBm,
          1397389492,Hz,              -36.02, dBm,
          1402722658,Hz,              -35.81, dBm,
          1408055824,Hz,              -35.64, dBm,
          1413388990,Hz,              -35.67, dBm,
          1418722156,Hz,              -35.87, dBm,
          1424055322,Hz,              -35.50, dBm,
          1429388488,Hz,              -35.45, dBm,
          1434721654,Hz,              -35.73, dBm,
          1440054820,Hz,              -35.46, dBm,
          1445387986,Hz,              -35.15, dBm,
          1450721152,Hz,              -35.30, dBm,
          1456054318,Hz,              -35.48, dBm,
          1461387484,Hz,              -35.30, dBm,
          1466720650,Hz,              -35.19, dBm,
          1472053816,Hz,              -35.42, dBm,
          1477386982,Hz,              -35.17, dBm,
          1482720148,Hz,              -34.87, dBm,
          1488053314,Hz,              -34.78, dBm,
          1493386480,Hz,              -34.44, dBm,
          1498719646,Hz,              -33.69, dBm,
          1504052812,Hz,              -33.50, dBm,
          1509385978,Hz,              -33.30, dBm,
          1514719144,Hz,              -32.60, dBm,
          1520052310,Hz,              -32.25, dBm,
          1525385476,Hz,              -32.08, dBm,
          1530718642,Hz,              -32.06, dBm,
          1536051808,Hz,              -31.65, dBm,
          1541384974,Hz,              -31.63, dBm,
          1546718140,Hz,              -31.85, dBm,
          1552051306,Hz,              -31.93, dBm,
          1557384472,Hz,              -31.72, dBm,
          1562717638,Hz,              -31.74, dBm,
          1568050804,Hz,              -32.09, dBm,
          1573383970,Hz,              -31.93, dBm,
          1578717136,Hz,              -31.82, dBm,
          1584050302,Hz,              -32.02, dBm,
          1589383468,Hz,              -32.23, dBm,
          1594716634,Hz,              -32.26, dBm,
          1600049800,Hz,              -32.48, dBm,
          1605382966,Hz,              -32.94, dBm,
          1610716132,Hz,              -33.18, dBm,
          1616049298,Hz,              -33.44, dBm,
          1621382464,Hz,              -33.61, dBm,
          1626715630,Hz,              -33.80, dBm,
          1632048796,Hz,              -34.12, dBm,
          1637381962,Hz,              -34.08, dBm,
          1642715128,Hz,              -34.12, dBm,
          1648048294,Hz,              -33.96, dBm,
          1653381460,Hz,              -33.93, dBm,
          1658714626,Hz,              -34.04, dBm,
          1664047792,Hz,              -34.06, dBm,
          1669380958,Hz,              -34.11, dBm,
          1674714124,Hz,              -34.44, dBm,
          1680047290,Hz,              -34.34, dBm,
          1685380456,Hz,              -34.55, dBm,
          1690713622,Hz,              -34.84, dBm,
          1696046788,Hz,              -35.07, dBm,
          1701379954,Hz,              -35.12, dBm,
          1706713120,Hz,              -35.31, dBm,
